name,price,url,city,params,year,mileage,engine_volume,horse_power,date
"Changan UNI-V, 2024",3139900,https://auto.drom.ru/moscow/changan/uni-v/643688585.html,Москва,"1.5 л (188 л.с.) | , | бензин | , | робот | , | передний | 1.5 л (188 л.с.), | бензин, | робот, | передний",,,1.5,5.0,4 часа назад
"Changan UNI-K, 2024",4549900,https://auto.drom.ru/moscow/changan/uni-k/642488534.html,Москва,"2.0 л (226 л.с.) | , | бензин | , | АКПП | , | 4WD | 2.0 л (226 л.с.), | бензин, | АКПП, | 4WD",,,2.0,0.0,4 часа назад
"Changan Eado Plus, 2024",2439900,https://auto.drom.ru/moscow/changan/eado_plus/642537848.html,Москва,"1.4 л (155 л.с.) | , | бензин | , | робот | , | передний | 1.4 л (155 л.с.), | бензин, | робот, | передний",,,1.4,4.0,4 часа назад
"Changan UNI-S, 2024",2959900,https://auto.drom.ru/moscow/changan/uni-s/642155477.html,Москва,"1.5 л (181 л.с.) | , | бензин | , | робот | , | передний | 1.5 л (181 л.с.), | бензин, | робот, | передний",,,1.5,5.0,4 часа назад
"Changan Eado Plus, 2024",2439900,https://auto.drom.ru/moscow/changan/eado_plus/640626959.html,Москва,"1.4 л (155 л.с.) | , | бензин | , | робот | , | передний | 1.4 л (155 л.с.), | бензин, | робот, | передний",,,1.4,4.0,4 часа назад
"Renault Duster, 2022",1569000,https://auto.drom.ru/moscow/renault/duster/638449180.html,Москва,"1.6 л (117 л.с.) | , | бензин | , | механика | , | 4WD | , | 83 000 км | 1.6 л (117 л.с.), | бензин, | механика, | 4WD, | 83 000 км",,83000.0,1.6,6.0,4 часа назад
"SWM G05 Pro, 2024",1840000,https://auto.drom.ru/moscow/swm/g05_pro/638766697.html,Москва,"1.5 л (139 л.с.) | , | бензин | , | робот | , | передний | 1.5 л (139 л.с.), | бензин, | робот, | передний",,,1.5,5.0,4 часа назад
"Changan Lamore, 2024",2869900,https://auto.drom.ru/moscow/changan/lamore/638135637.html,Москва,"1.5 л (181 л.с.) | , | бензин | , | робот | , | передний | 1.5 л (181 л.с.), | бензин, | робот, | передний",,,1.5,5.0,4 часа назад
"Lexus NX200, 2014",1999999,https://auto.drom.ru/moscow/lexus/nx200/637600262.html,Москва,"2.0 л (150 л.с.) | , | бензин | , | вариатор | , | 4WD | , | 170 000 км | 2.0 л (150 л.с.), | бензин, | вариатор, | 4WD, | 170 000 км",,170000.0,2.0,0.0,4 часа назад
"Эволют i-Jet, 2025",5275000,https://auto.drom.ru/moscow/evolute/i-jet/637784719.html,Москва,"585 л.с. | , | электро | , | АКПП | , | 4WD | 585 л.с., | электро, | АКПП, | 4WD",,,585.0,585.0,4 часа назад
"Changan Eado Plus, 2024",2509900,https://auto.drom.ru/moscow/changan/eado_plus/636203586.html,Москва,"1.4 л (155 л.с.) | , | бензин | , | робот | , | передний | 1.4 л (155 л.с.), | бензин, | робот, | передний",,,1.4,4.0,4 часа назад
"Voyah Free, 2025",5840000,https://auto.drom.ru/moscow/voyah/free/635808431.html,Москва,"1.5 л (150 л.с.) | , | гибрид | , | АКПП | , | 4WD | 1.5 л (150 л.с.), | гибрид, | АКПП, | 4WD",,,1.5,5.0,4 часа назад
"EXEED LX, 2023",2700000,https://auto.drom.ru/moscow/cheryexeed/lx/635169072.html,Москва,"1.6 л (150 л.с.) | , | бензин | , | робот | , | 4WD | , | 3 900 км | 1.6 л (150 л.с.), | бензин, | робот, | 4WD, | 3 900 км",,3900.0,1.6,6.0,4 часа назад
"Changan Eado Plus, 2024",2439900,https://auto.drom.ru/moscow/changan/eado_plus/635342895.html,Москва,"1.4 л (155 л.с.) | , | бензин | , | робот | , | передний | 1.4 л (155 л.с.), | бензин, | робот, | передний",,,1.4,4.0,4 часа назад
"Toyota RAV4, 2007",1250000,https://auto.drom.ru/moscow/toyota/rav4/635448278.html,Москва,"2.4 л (170 л.с.) | , | бензин | , | АКПП | , | 4WD | , | 253 000 км | 2.4 л (170 л.с.), | бензин, | АКПП, | 4WD, | 253 000 км",,253000.0,2.4,4.0,4 часа назад
"Volkswagen Passat CC, 2012",1995000,https://auto.drom.ru/moscow/volkswagen/passat_cc/634742300.html,Москва,"1.8 л (152 л.с.) | , | бензин | , | робот | , | передний | , | 177 777 км | 1.8 л (152 л.с.), | бензин, | робот, | передний, | 177 777 км",,177777.0,1.8,8.0,4 часа назад
"Jaecoo J7, 2025",3129900,https://auto.drom.ru/moscow/jaecoo/j7/633661861.html,Москва,"1.6 л (150 л.с.) | , | бензин | , | робот | , | 4WD | 1.6 л (150 л.с.), | бензин, | робот, | 4WD",,,1.6,6.0,4 часа назад
"Zeekr X, 2023",4070000,https://auto.drom.ru/moscow/zeekr/x/633225118.html,Москва,"180 л.с. | , | 4WD | , | 46 500 км | 180 л.с., | 4WD, | 46 500 км",,46500.0,180.0,180.0,4 часа назад
"Changan UNI-V, 2024",3139900,https://auto.drom.ru/moscow/changan/uni-v/632893309.html,Москва,"1.5 л (188 л.с.) | , | бензин | , | робот | , | передний | 1.5 л (188 л.с.), | бензин, | робот, | передний",,,1.5,5.0,4 часа назад
"Skoda Superb, 2025",3700000,https://auto.drom.ru/moscow/skoda/superb/632380106.html,Москва,"1.4 л (150 л.с.) | , | бензин | , | робот | , | передний | 1.4 л (150 л.с.), | бензин, | робот, | передний",,,1.4,4.0,4 часа назад
"Changan Eado Plus, 2024",2509900,https://auto.drom.ru/moscow/changan/eado_plus/630670894.html,Москва,"1.4 л (155 л.с.) | , | бензин | , | робот | , | передний | 1.4 л (155 л.с.), | бензин, | робот, | передний",,,1.4,4.0,4 часа назад
"Toyota Yaris, 2009",780000,https://auto.drom.ru/moscow/toyota/yaris/629774727.html,Москва,"1.3 л (101 л.с.) | , | бензин | , | робот | , | передний | , | 176 000 км | 1.3 л (101 л.с.), | бензин, | робот, | передний, | 176 000 км",,176000.0,1.3,3.0,4 часа назад
"Changan UNI-K, 2024",4549900,https://auto.drom.ru/moscow/changan/uni-k/629265983.html,Москва,"2.0 л (226 л.с.) | , | бензин | , | АКПП | , | 4WD | 2.0 л (226 л.с.), | бензин, | АКПП, | 4WD",,,2.0,0.0,4 часа назад
"ТагАЗ Роад Партнер, 2009",1500000,https://auto.drom.ru/moscow/tagaz/road_partner/629331540.html,Москва,"3.2 л (220 л.с.) | , | бензин | , | АКПП | , | 4WD | , | 60 000 км | 3.2 л (220 л.с.), | бензин, | АКПП, | 4WD, | 60 000 км",,60000.0,3.2,2.0,4 часа назад
"Changan UNI-K, 2024",4549900,https://auto.drom.ru/moscow/changan/uni-k/628782074.html,Москва,"2.0 л (226 л.с.) | , | бензин | , | АКПП | , | 4WD | 2.0 л (226 л.с.), | бензин, | АКПП, | 4WD",,,2.0,0.0,4 часа назад
"Changan UNI-K, 2024",4549900,https://auto.drom.ru/moscow/changan/uni-k/628316145.html,Москва,"2.0 л (226 л.с.) | , | бензин | , | АКПП | , | 4WD | 2.0 л (226 л.с.), | бензин, | АКПП, | 4WD",,,2.0,0.0,4 часа назад
"Tenet T7, 2025",2680000,https://auto.drom.ru/moscow/tenet/t7/627680727.html,Москва,"1.6 л (150 л.с.) | , | бензин | , | робот | , | передний | 1.6 л (150 л.с.), | бензин, | робот, | передний",,,1.6,6.0,4 часа назад
"Changan Eado Plus, 2024",2439900,https://auto.drom.ru/moscow/changan/eado_plus/627037775.html,Москва,"1.4 л (155 л.с.) | , | бензин | , | робот | , | передний | 1.4 л (155 л.с.), | бензин, | робот, | передний",,,1.4,4.0,4 часа назад
"Toyota Camry, 2018",2500000,https://auto.drom.ru/moscow/toyota/camry/627138316.html,Москва,"2.5 л (181 л.с.) | , | бензин | , | АКПП | , | передний | , | 110 000 км | 2.5 л (181 л.с.), | бензин, | АКПП, | передний, | 110 000 км",,110000.0,2.5,5.0,4 часа назад
"Toyota Land Cruiser, 2014",4250000,https://auto.drom.ru/moscow/toyota/land_cruiser/626855651.html,Москва,"4.5 л (235 л.с.) | , | дизель | , | АКПП | , | 4WD | , | 164 600 км | 4.5 л (235 л.с.), | дизель, | АКПП, | 4WD, | 164 600 км",,164600.0,4.5,5.0,4 часа назад
"Changan UNI-K, 2024",4549900,https://auto.drom.ru/moscow/changan/uni-k/625727070.html,Москва,"2.0 л (226 л.с.) | , | бензин | , | АКПП | , | 4WD | 2.0 л (226 л.с.), | бензин, | АКПП, | 4WD",,,2.0,0.0,4 часа назад
"EXEED LX, 2022",1300000,https://auto.drom.ru/moscow/cheryexeed/lx/624694817.html,Москва,"1.5 л (147 л.с.) | , | бензин | , | вариатор | , | передний | , | 101 183 км | , | белый | 1.5 л (147 л.с.), | бензин, | вариатор, | передний, | 101 183 км, | белый",,101183.0,1.5,5.0,4 часа назад
"MINI Hatch, 2019",1950000,https://auto.drom.ru/moscow/mini/hatch/624119387.html,Москва,"1.5 л (136 л.с.) | , | бензин | , | робот | , | передний | , | 93 674 км | 1.5 л (136 л.с.), | бензин, | робот, | передний, | 93 674 км",,93674.0,1.5,5.0,4 часа назад
"Toyota Vellfire, 2019",4490000,https://auto.drom.ru/moscow/toyota/vellfire/623919061.html,Москва,"2.5 л (152 л.с.) | , | гибрид | , | вариатор | , | 4WD | , | 162 311 км | 2.5 л (152 л.с.), | гибрид, | вариатор, | 4WD, | 162 311 км",,162311.0,2.5,5.0,4 часа назад
"Volvo XC90, 2025",12350000,https://auto.drom.ru/moscow/volvo/xc90/623339820.html,Москва,"2.0 л (250 л.с.) | , | бензин | , | автомат | , | 4WD | 2.0 л (250 л.с.), | бензин, | автомат, | 4WD",,,2.0,0.0,4 часа назад
"Skoda Karoq, 2025",4500000,https://auto.drom.ru/moscow/skoda/karoq/623600558.html,Москва,"1.5 л (150 л.с.) | , | бензин | , | робот | , | передний | 1.5 л (150 л.с.), | бензин, | робот, | передний",,,1.5,5.0,4 часа назад
"Tesla Model S, 2020",2650000,https://auto.drom.ru/moscow/tesla/model_s/623182214.html,Москва,"562 л.с. | , | электро | , | АКПП | , | 4WD | , | 120 000 км | 562 л.с., | электро, | АКПП, | 4WD, | 120 000 км",,120000.0,562.0,562.0,4 часа назад
"Changan Eado Plus, 2024",2509900,https://auto.drom.ru/moscow/changan/eado_plus/622391556.html,Москва,"1.4 л (155 л.с.) | , | бензин | , | робот | , | передний | 1.4 л (155 л.с.), | бензин, | робот, | передний",,,1.4,4.0,4 часа назад
"BMW 7-Series, 2012",1700000,https://auto.drom.ru/moscow/bmw/7-series/622458175.html,Москва,"3.0 л (320 л.с.) | , | бензин | , | АКПП | , | 4WD | , | 165 000 км | 3.0 л (320 л.с.), | бензин, | АКПП, | 4WD, | 165 000 км",,165000.0,3.0,0.0,4 часа назад
"Jaecoo J7, 2025",3129900,https://auto.drom.ru/moscow/jaecoo/j7/622487625.html,Москва,"1.6 л (150 л.с.) | , | бензин | , | робот | , | 4WD | 1.6 л (150 л.с.), | бензин, | робот, | 4WD",,,1.6,6.0,4 часа назад
"Tenet T8, 2025",3940906,https://auto.drom.ru/moscow/tenet/t8/622608274.html,Москва,"2.0 л (197 л.с.) | , | бензин | , | робот | , | 4WD | 2.0 л (197 л.с.), | бензин, | робот, | 4WD",,,2.0,0.0,4 часа назад
"Skoda Superb, 2025",3700000,https://auto.drom.ru/moscow/skoda/superb/621754796.html,Москва,"1.4 л (150 л.с.) | , | бензин | , | робот | , | передний | 1.4 л (150 л.с.), | бензин, | робот, | передний",,,1.4,4.0,4 часа назад
"Changan Lamore, 2024",2869900,https://auto.drom.ru/moscow/changan/lamore/621903479.html,Москва,"1.5 л (181 л.с.) | , | бензин | , | робот | , | передний | 1.5 л (181 л.с.), | бензин, | робот, | передний",,,1.5,5.0,4 часа назад
"Changan Eado Plus, 2024",2509900,https://auto.drom.ru/moscow/changan/eado_plus/622157422.html,Москва,"1.4 л (155 л.с.) | , | бензин | , | робот | , | передний | 1.4 л (155 л.с.), | бензин, | робот, | передний",,,1.4,4.0,4 часа назад
"Changan UNI-S, 2024",2959900,https://auto.drom.ru/moscow/changan/uni-s/621342007.html,Москва,"1.5 л (181 л.с.) | , | бензин | , | робот | , | передний | 1.5 л (181 л.с.), | бензин, | робот, | передний",,,1.5,5.0,4 часа назад
"Changan Lamore, 2024",2869900,https://auto.drom.ru/moscow/changan/lamore/620862616.html,Москва,"1.5 л (181 л.с.) | , | бензин | , | робот | , | передний | 1.5 л (181 л.с.), | бензин, | робот, | передний",,,1.5,5.0,4 часа назад
"Changan Lamore, 2024",2869900,https://auto.drom.ru/moscow/changan/lamore/620967555.html,Москва,"1.5 л (181 л.с.) | , | бензин | , | робот | , | передний | 1.5 л (181 л.с.), | бензин, | робот, | передний",,,1.5,5.0,4 часа назад
"Jaecoo J7, 2025",3129900,https://auto.drom.ru/moscow/jaecoo/j7/619891023.html,Москва,"1.6 л (150 л.с.) | , | бензин | , | робот | , | 4WD | 1.6 л (150 л.с.), | бензин, | робот, | 4WD",,,1.6,6.0,4 часа назад
"Changan Lamore, 2024",2869900,https://auto.drom.ru/moscow/changan/lamore/619449476.html,Москва,"1.5 л (181 л.с.) | , | бензин | , | робот | , | передний | 1.5 л (181 л.с.), | бензин, | робот, | передний",,,1.5,5.0,4 часа назад
"Volkswagen Tiguan, 2016",1450000,https://auto.drom.ru/moscow/volkswagen/tiguan/618349390.html,Москва,"1.4 л (150 л.с.) | , | бензин | , | робот | , | передний | , | 121 500 км | 1.4 л (150 л.с.), | бензин, | робот, | передний, | 121 500 км",,121500.0,1.4,4.0,4 часа назад
"Changan UNI-K, 2024",4549900,https://auto.drom.ru/moscow/changan/uni-k/617525300.html,Москва,"2.0 л (226 л.с.) | , | бензин | , | АКПП | , | 4WD | 2.0 л (226 л.с.), | бензин, | АКПП, | 4WD",,,2.0,0.0,4 часа назад
"Changan Lamore, 2024",2869900,https://auto.drom.ru/moscow/changan/lamore/616202671.html,Москва,"1.5 л (181 л.с.) | , | бензин | , | робот | , | передний | 1.5 л (181 л.с.), | бензин, | робот, | передний",,,1.5,5.0,4 часа назад
"Changan CS35 Plus, 2025",2709900,https://auto.drom.ru/moscow/changan/cs35_plus/615669455.html,Москва,"1.4 л (150 л.с.) | , | бензин | , | робот | , | передний | 1.4 л (150 л.с.), | бензин, | робот, | передний",,,1.4,4.0,4 часа назад
"Changan UNI-S, 2024",2959900,https://auto.drom.ru/moscow/changan/uni-s/615558910.html,Москва,"1.5 л (181 л.с.) | , | бензин | , | робот | , | передний | 1.5 л (181 л.с.), | бензин, | робот, | передний",,,1.5,5.0,4 часа назад
"Changan Eado Plus, 2024",2439900,https://auto.drom.ru/moscow/changan/eado_plus/614912134.html,Москва,"1.4 л (155 л.с.) | , | бензин | , | робот | , | передний | 1.4 л (155 л.с.), | бензин, | робот, | передний",,,1.4,4.0,4 часа назад
"Mitsubishi ASX, 2011",1007000,https://auto.drom.ru/moscow/mitsubishi/asx/615193265.html,Москва,"1.8 л (140 л.с.) | , | бензин | , | вариатор | , | передний | , | 84 626 км | 1.8 л (140 л.с.), | бензин, | вариатор, | передний, | 84 626 км",,84626.0,1.8,8.0,4 часа назад
"Changan Eado Plus, 2024",2509900,https://auto.drom.ru/moscow/changan/eado_plus/614718850.html,Москва,"1.4 л (155 л.с.) | , | бензин | , | робот | , | передний | 1.4 л (155 л.с.), | бензин, | робот, | передний",,,1.4,4.0,4 часа назад
"Kia Picanto, 2014",850000,https://auto.drom.ru/moscow/kia/picanto/614544264.html,Москва,"1.2 л (85 л.с.) | , | бензин | , | АКПП | , | передний | , | 70 800 км | 1.2 л (85 л.с.), | бензин, | АКПП, | передний, | 70 800 км",,70800.0,1.2,2.0,4 часа назад
"Li L9, 2025",8500000,https://auto.drom.ru/moscow/li/l9/613917005.html,Москва,"1.5 л (154 л.с.) | , | гибрид | , | АКПП | , | 4WD | 1.5 л (154 л.с.), | гибрид, | АКПП, | 4WD",,,1.5,5.0,4 часа назад
"Audi RS Q3 Sportback, 2020",5337000,https://auto.drom.ru/moscow/audi/rs_q3_sportback/613651984.html,Москва,"2.5 л (400 л.с.) | , | бензин | , | робот | , | 4WD | , | 65 626 км | 2.5 л (400 л.с.), | бензин, | робот, | 4WD, | 65 626 км",,65626.0,2.5,5.0,4 часа назад
"Hyundai Solaris, 2015",900000,https://auto.drom.ru/moscow/hyundai/solaris/612678900.html,Москва,"1.6 л (123 л.с.) | , | бензин | , | АКПП | , | передний | , | 240 000 км | 1.6 л (123 л.с.), | бензин, | АКПП, | передний, | 240 000 км",,240000.0,1.6,6.0,4 часа назад
"Haval F7, 2024",3249000,https://auto.drom.ru/moscow/haval/f7/610912389.html,Москва,"2.0 л (192 л.с.) | , | бензин | , | робот | , | 4WD | 2.0 л (192 л.с.), | бензин, | робот, | 4WD",,,2.0,0.0,4 часа назад
"Mercedes-Benz GL-Class, 2015",2699000,https://auto.drom.ru/moscow/mercedes-benz/gl-class/609283922.html,Москва,"3.0 л (333 л.с.) | , | бензин | , | АКПП | , | 4WD | , | 232 000 км | 3.0 л (333 л.с.), | бензин, | АКПП, | 4WD, | 232 000 км",,232000.0,3.0,0.0,4 часа назад
"Kia Sportage, 2003",255000,https://auto.drom.ru/moscow/kia/sportage/609531573.html,Москва,"2.0 л (118 л.с.) | , | бензин | , | механика | , | 4WD | , | 310 000 км | 2.0 л (118 л.с.), | бензин, | механика, | 4WD, | 310 000 км",,310000.0,2.0,0.0,4 часа назад
"Changan UNI-K, 2024",4549900,https://auto.drom.ru/moscow/changan/uni-k/608844951.html,Москва,"2.0 л (226 л.с.) | , | бензин | , | АКПП | , | 4WD | 2.0 л (226 л.с.), | бензин, | АКПП, | 4WD",,,2.0,0.0,4 часа назад
"Chevrolet Tahoe, 2015",4390000,https://auto.drom.ru/moscow/chevrolet/tahoe/608692081.html,Москва,"6.2 л (409 л.с.) | , | бензин | , | АКПП | , | 4WD | , | 60 459 км | 6.2 л (409 л.с.), | бензин, | АКПП, | 4WD, | 60 459 км",,60459.0,6.2,2.0,4 часа назад
"Changan Lamore, 2024",2869900,https://auto.drom.ru/moscow/changan/lamore/608466710.html,Москва,"1.5 л (181 л.с.) | , | бензин | , | робот | , | передний | 1.5 л (181 л.с.), | бензин, | робот, | передний",,,1.5,5.0,4 часа назад
"Changan UNI-K, 2024",4549900,https://auto.drom.ru/moscow/changan/uni-k/607684385.html,Москва,"2.0 л (226 л.с.) | , | бензин | , | АКПП | , | 4WD | 2.0 л (226 л.с.), | бензин, | АКПП, | 4WD",,,2.0,0.0,4 часа назад
"BMW X6, 2015",3279000,https://auto.drom.ru/moscow/bmw/x6/606642889.html,Москва,"3.0 л (249 л.с.) | , | дизель | , | АКПП | , | 4WD | , | 125 507 км | 3.0 л (249 л.с.), | дизель, | АКПП, | 4WD, | 125 507 км",,125507.0,3.0,0.0,4 часа назад
"Changan UNI-K, 2024",4549900,https://auto.drom.ru/moscow/changan/uni-k/605666633.html,Москва,"2.0 л (226 л.с.) | , | бензин | , | АКПП | , | 4WD | 2.0 л (226 л.с.), | бензин, | АКПП, | 4WD",,,2.0,0.0,4 часа назад
"Changan Lamore, 2024",2869900,https://auto.drom.ru/moscow/changan/lamore/605696298.html,Москва,"1.5 л (181 л.с.) | , | бензин | , | робот | , | передний | 1.5 л (181 л.с.), | бензин, | робот, | передний",,,1.5,5.0,4 часа назад
"BMW 1-Series, 2006",700000,https://auto.drom.ru/moscow/bmw/1-series/605021923.html,Москва,"2.0 л (129 л.с.) | , | бензин | , | АКПП | , | задний | , | 269 500 км | 2.0 л (129 л.с.), | бензин, | АКПП, | задний, | 269 500 км",,269500.0,2.0,0.0,4 часа назад
"EXEED TXL, 2022",1445000,https://auto.drom.ru/moscow/cheryexeed/txl/604264167.html,Москва,"1.6 л (186 л.с.) | , | бензин | , | робот | , | 4WD | , | 95 577 км | 1.6 л (186 л.с.), | бензин, | робот, | 4WD, | 95 577 км",,95577.0,1.6,6.0,4 часа назад
"Changan Eado Plus, 2024",2439900,https://auto.drom.ru/moscow/changan/eado_plus/604516732.html,Москва,"1.4 л (155 л.с.) | , | бензин | , | робот | , | передний | 1.4 л (155 л.с.), | бензин, | робот, | передний",,,1.4,4.0,4 часа назад
"Chery Tiggo 9, 2024",4450000,https://auto.drom.ru/moscow/chery/tiggo_9/603589466.html,Москва,"2.0 л (249 л.с.) | , | бензин | , | АКПП | , | 4WD | 2.0 л (249 л.с.), | бензин, | АКПП, | 4WD",,,2.0,0.0,4 часа назад
"Changan Lamore, 2024",2869900,https://auto.drom.ru/moscow/changan/lamore/603618439.html,Москва,"1.5 л (181 л.с.) | , | бензин | , | робот | , | передний | 1.5 л (181 л.с.), | бензин, | робот, | передний",,,1.5,5.0,4 часа назад
"Li L9, 2023",6120000,https://auto.drom.ru/moscow/li/l9/603683199.html,Москва,"1.5 л (154 л.с.) | , | гибрид | , | АКПП | , | 4WD | , | 38 600 км | 1.5 л (154 л.с.), | гибрид, | АКПП, | 4WD, | 38 600 км",,38600.0,1.5,5.0,4 часа назад
"Changan CS35 Plus, 2024",2629900,https://auto.drom.ru/moscow/changan/cs35_plus/602145029.html,Москва,"1.4 л (150 л.с.) | , | бензин | , | робот | , | передний | 1.4 л (150 л.с.), | бензин, | робот, | передний",,,1.4,4.0,4 часа назад
"Hyundai Grand Starex, 2018",3800000,https://auto.drom.ru/moscow/hyundai/grand_starex/602303958.html,Москва,"2.5 л (175 л.с.) | , | дизель | , | автомат | , | 4WD | , | 95 000 км | 2.5 л (175 л.с.), | дизель, | автомат, | 4WD, | 95 000 км",,95000.0,2.5,5.0,4 часа назад
"Changan Lamore, 2024",2869900,https://auto.drom.ru/moscow/changan/lamore/601711789.html,Москва,"1.5 л (181 л.с.) | , | бензин | , | робот | , | передний | 1.5 л (181 л.с.), | бензин, | робот, | передний",,,1.5,5.0,4 часа назад
"Kia Stinger, 2018",2400000,https://auto.drom.ru/moscow/kia/stinger/600189428.html,Москва,"2.0 л (247 л.с.) | , | бензин | , | АКПП | , | 4WD | , | 170 000 км | 2.0 л (247 л.с.), | бензин, | АКПП, | 4WD, | 170 000 км",,170000.0,2.0,0.0,4 часа назад
"Honda Fit, 2016",900000,https://auto.drom.ru/moscow/honda/fit/599247242.html,Москва,"1.5 л (110 л.с.) | , | гибрид | , | робот | , | передний | , | 235 000 км | 1.5 л (110 л.с.), | гибрид, | робот, | передний, | 235 000 км",,235000.0,1.5,5.0,4 часа назад
"Kia Rio, 2015",1000000,https://auto.drom.ru/moscow/kia/rio/599260895.html,Москва,"1.6 л (123 л.с.) | , | бензин | , | АКПП | , | передний | , | 131 000 км | 1.6 л (123 л.с.), | бензин, | АКПП, | передний, | 131 000 км",,131000.0,1.6,6.0,4 часа назад
"Toyota Land Cruiser Prado, 2021",6500000,https://auto.drom.ru/moscow/toyota/land_cruiser_prado/598994175.html,Москва,"4.0 л (249 л.с.) | , | бензин | , | АКПП | , | 4WD | , | 88 616 км | 4.0 л (249 л.с.), | бензин, | АКПП, | 4WD, | 88 616 км",,88616.0,4.0,0.0,4 часа назад
"Changan UNI-K, 2024",4549900,https://auto.drom.ru/moscow/changan/uni-k/598844604.html,Москва,"2.0 л (226 л.с.) | , | бензин | , | АКПП | , | 4WD | 2.0 л (226 л.с.), | бензин, | АКПП, | 4WD",,,2.0,0.0,4 часа назад
"Hyundai Elantra, 2019",1065000,https://auto.drom.ru/moscow/hyundai/elantra/598521580.html,Москва,"1.6 л (128 л.с.) | , | бензин | , | АКПП | , | передний | , | 163 000 км | 1.6 л (128 л.с.), | бензин, | АКПП, | передний, | 163 000 км",,163000.0,1.6,6.0,4 часа назад
"Honda Pilot, 2024",14990000,https://auto.drom.ru/moscow/honda/pilot/598596280.html,Москва,3.5 л (289 л.с.) | 3.5 л (289 л.с.),,,3.5,5.0,4 часа назад
"Changan UNI-K, 2024",4549900,https://auto.drom.ru/moscow/changan/uni-k/597690225.html,Москва,"2.0 л (226 л.с.) | , | бензин | , | АКПП | , | 4WD | 2.0 л (226 л.с.), | бензин, | АКПП, | 4WD",,,2.0,0.0,4 часа назад
"Changan Lamore, 2024",2869900,https://auto.drom.ru/moscow/changan/lamore/597691256.html,Москва,"1.5 л (181 л.с.) | , | бензин | , | робот | , | передний | 1.5 л (181 л.с.), | бензин, | робот, | передний",,,1.5,5.0,4 часа назад
"Ford Focus, 2010",795000,https://auto.drom.ru/moscow/ford/focus/597917277.html,Москва,"1.6 л (100 л.с.) | , | бензин | , | АКПП | , | передний | , | 191 507 км | 1.6 л (100 л.с.), | бензин, | АКПП, | передний, | 191 507 км",,191507.0,1.6,6.0,4 часа назад
"Jaecoo J7, 2025",3129900,https://auto.drom.ru/moscow/jaecoo/j7/596986234.html,Москва,"1.6 л (150 л.с.) | , | бензин | , | робот | , | 4WD | 1.6 л (150 л.с.), | бензин, | робот, | 4WD",,,1.6,6.0,4 часа назад
"Jaecoo J7, 2025",3129900,https://auto.drom.ru/moscow/jaecoo/j7/596998469.html,Москва,"1.6 л (150 л.с.) | , | бензин | , | робот | , | 4WD | 1.6 л (150 л.с.), | бензин, | робот, | 4WD",,,1.6,6.0,4 часа назад
"Peugeot 307, 2004",210000,https://auto.drom.ru/moscow/peugeot/307/595882290.html,Москва,"1.6 л (109 л.с.) | , | бензин | , | механика | , | передний | , | 306 461 км | 1.6 л (109 л.с.), | бензин, | механика, | передний, | 306 461 км",,306461.0,1.6,6.0,4 часа назад
"Лада Веста Кросс, 2019",938000,https://auto.drom.ru/moscow/lada/vesta_cross/595440680.html,Москва,"1.8 л (122 л.с.) | , | бензин | , | механика | , | передний | , | 117 804 км | 1.8 л (122 л.с.), | бензин, | механика, | передний, | 117 804 км",,117804.0,1.8,8.0,4 часа назад
"Lexus RX350, 2008",1222222,https://auto.drom.ru/moscow/lexus/rx350/593817868.html,Москва,"3.5 л (276 л.с.) | , | бензин | , | АКПП | , | 4WD | , | 250 000 км | 3.5 л (276 л.с.), | бензин, | АКПП, | 4WD, | 250 000 км",,250000.0,3.5,5.0,4 часа назад
"Kia Soul, 2019",1940000,https://auto.drom.ru/moscow/kia/soul/593216665.html,Москва,"2.0 л (150 л.с.) | , | бензин | , | АКПП | , | передний | , | 90 056 км | 2.0 л (150 л.с.), | бензин, | АКПП, | передний, | 90 056 км",,90056.0,2.0,0.0,4 часа назад
"Changan Lamore, 2024",2869900,https://auto.drom.ru/moscow/changan/lamore/592213641.html,Москва,"1.5 л (181 л.с.) | , | бензин | , | робот | , | передний | 1.5 л (181 л.с.), | бензин, | робот, | передний",,,1.5,5.0,4 часа назад
"Лада 2107, 2011",180000,https://auto.drom.ru/moscow/lada/2107/591701550.html,Москва,"1.6 л (72 л.с.) | , | бензин | , | механика | , | задний | , | 36 362 км | 1.6 л (72 л.с.), | бензин, | механика, | задний, | 36 362 км",,36362.0,1.6,6.0,4 часа назад
"Changan Lamore, 2024",2869900,https://auto.drom.ru/moscow/changan/lamore/591508956.html,Москва,"1.5 л (181 л.с.) | , | бензин | , | робот | , | передний | 1.5 л (181 л.с.), | бензин, | робот, | передний",,,1.5,5.0,4 часа назад
"Mitsubishi ASX, 2014",1890000,https://auto.drom.ru/moscow/mitsubishi/asx/591281347.html,Москва,"1.8 л (140 л.с.) | , | бензин | , | вариатор | , | передний | , | 11 139 км | 1.8 л (140 л.с.), | бензин, | вариатор, | передний, | 11 139 км",,11139.0,1.8,8.0,4 часа назад
"Skoda Octavia, 2019",1250000,https://auto.drom.ru/moscow/skoda/octavia/590486884.html,Москва,"1.6 л (110 л.с.) | , | бензин | , | АКПП | , | передний | , | 205 000 км | 1.6 л (110 л.с.), | бензин, | АКПП, | передний, | 205 000 км",,205000.0,1.6,6.0,4 часа назад
